County,County Code,Deaths,Population,Crude Rate
"Benson County, ND",38005,Suppressed,6962,Suppressed
"Billings County, ND",38007,Suppressed,919,Suppressed
"Bottineau County, ND",38009,Suppressed,6411,Suppressed
"Bowman County, ND",38011,Suppressed,3076,Suppressed
"Burke County, ND",38013,Suppressed,2100,Suppressed
"Burleigh County, ND",38015,Suppressed,95273,Suppressed
"Cass County, ND",38017,11,181516,Unreliable
"Cavalier County, ND",38019,Suppressed,3829,Suppressed
"Dickey County, ND",38021,Suppressed,4903,Suppressed
"Divide County, ND",38023,Suppressed,2283,Suppressed
"Dunn County, ND",38025,Suppressed,4332,Suppressed
"Eddy County, ND",38027,Suppressed,2313,Suppressed
"Emmons County, ND",38029,Suppressed,3295,Suppressed
"Foster County, ND",38031,Suppressed,3216,Suppressed
"Golden Valley County, ND",38033,Suppressed,1769,Suppressed
"Grand Forks County, ND",38035,Suppressed,70770,Suppressed
"Grant County, ND",38037,Suppressed,2374,Suppressed
"Griggs County, ND",38039,Suppressed,2232,Suppressed
"Hettinger County, ND",38041,Suppressed,2514,Suppressed
"Kidder County, ND",38043,Suppressed,2450,Suppressed
"LaMoure County, ND",38045,Suppressed,4062,Suppressed
"Logan County, ND",38047,Suppressed,1903,Suppressed
"McHenry County, ND",38049,Suppressed,5816,Suppressed
"McIntosh County, ND",38051,Suppressed,2585,Suppressed
"McKenzie County, ND",38053,Suppressed,13632,Suppressed
"McLean County, ND",38055,Suppressed,9541,Suppressed
"Mercer County, ND",38057,Suppressed,8267,Suppressed
"Morton County, ND",38059,Suppressed,31095,Suppressed
"Mountrail County, ND",38061,Suppressed,10218,Suppressed
"Nelson County, ND",38063,Suppressed,2869,Suppressed
"Oliver County, ND",38065,Suppressed,1952,Suppressed
"Pembina County, ND",38067,Suppressed,6947,Suppressed
"Pierce County, ND",38069,Suppressed,4081,Suppressed
"Ramsey County, ND",38071,Suppressed,11481,Suppressed
"Ransom County, ND",38073,Suppressed,5237,Suppressed
"Renville County, ND",38075,Suppressed,2374,Suppressed
"Richland County, ND",38077,Suppressed,16239,Suppressed
"Rolette County, ND",38079,Suppressed,14301,Suppressed
"Sargent County, ND",38081,Suppressed,3870,Suppressed
"Sheridan County, ND",38083,Suppressed,1349,Suppressed
"Sioux County, ND",38085,Suppressed,4358,Suppressed
"Slope County, ND",38087,Suppressed,763,Suppressed
"Stark County, ND",38089,Suppressed,30997,Suppressed
"Steele County, ND",38091,Suppressed,1903,Suppressed
"Stutsman County, ND",38093,Suppressed,20917,Suppressed
"Towner County, ND",38095,Suppressed,2192,Suppressed
"Traill County, ND",38097,Suppressed,8037,Suppressed
"Walsh County, ND",38099,Suppressed,10667,Suppressed
"Ward County, ND",38101,Suppressed,67744,Suppressed
"Wells County, ND",38103,Suppressed,3957,Suppressed
"Williams County, ND",38105,Suppressed,35350,Suppressed
"Adams County, OH",39001,10,27724,Unreliable
"Allen County, OH",39003,Suppressed,102663,Suppressed
"Ashland County, OH",39005,Suppressed,53745,Suppressed
"Ashtabula County, OH",39007,22,97493,22.6
"Athens County, OH",39009,Suppressed,65818,Suppressed
"Auglaize County, OH",39011,Suppressed,45804,Suppressed
"Belmont County, OH",39013,11,67505,Unreliable
"Brown County, OH",39015,24,43602,55
"Butler County, OH",39017,155,382378,40.5
"Carroll County, OH",39019,Suppressed,27081,Suppressed
"Champaign County, OH",39021,Suppressed,38754,Suppressed
"Clark County, OH",39023,64,134585,47.6
"Clermont County, OH",39025,71,205466,34.6
"Clinton County, OH",39027,12,42057,Unreliable
"Columbiana County, OH",39029,Suppressed,102665,Suppressed
"Coshocton County, OH",39031,Suppressed,36629,Suppressed
"Crawford County, OH",39033,14,41550,Unreliable
"Cuyahoga County, OH",39035,405,1243857,32.6
"Darke County, OH",39037,14,51323,Unreliable
"Defiance County, OH",39039,Suppressed,38165,Suppressed
"Delaware County, OH",39041,29,204826,14.2
"Erie County, OH",39043,21,74615,28.1
"Fairfield County, OH",39045,23,155782,14.8
"Fayette County, OH",39047,Suppressed,28666,Suppressed
"Franklin County, OH",39049,445,1310300,34
"Fulton County, OH",39051,Suppressed,42276,Suppressed
"Gallia County, OH",39053,14,29979,Unreliable
"Geauga County, OH",39055,Suppressed,94031,Suppressed
"Greene County, OH",39057,45,167995,26.8
"Guernsey County, OH",39059,Suppressed,39022,Suppressed
"Hamilton County, OH",39061,339,816684,41.5
"Hancock County, OH",39063,22,75930,29
"Hardin County, OH",39065,Suppressed,31480,Suppressed
"Harrison County, OH",39067,Suppressed,15174,Suppressed
"Henry County, OH",39069,Suppressed,27086,Suppressed
"Highland County, OH",39071,Suppressed,43058,Suppressed
"Hocking County, OH",39073,10,28385,Unreliable
"Holmes County, OH",39075,Suppressed,43892,Suppressed
"Huron County, OH",39077,16,58504,Unreliable
"Jackson County, OH",39079,Suppressed,32384,Suppressed
"Jefferson County, OH",39081,15,65767,Unreliable
"Knox County, OH",39083,Suppressed,61893,Suppressed
"Lake County, OH",39085,63,230514,27.3
"Lawrence County, OH",39087,27,59866,45.1
"Licking County, OH",39089,20,175769,11.4
"Logan County, OH",39091,Suppressed,45358,Suppressed
"Lorain County, OH",39093,89,309461,28.8
"Lucas County, OH",39095,147,429899,34.2
"Madison County, OH",39097,Suppressed,44413,Suppressed
"Mahoning County, OH",39099,86,229642,37.4
"Marion County, OH",39101,22,65256,33.7
"Medina County, OH",39103,35,179146,19.5
"Meigs County, OH",39105,14,23106,Unreliable
"Mercer County, OH",39107,Suppressed,40959,Suppressed
"Miami County, OH",39109,25,106222,23.5
"Monroe County, OH",39111,Suppressed,13790,Suppressed
"Montgomery County, OH",39113,250,532331,47
"Morgan County, OH",39115,Suppressed,14604,Suppressed
"Morrow County, OH",39117,Suppressed,35112,Suppressed
"Muskingum County, OH",39119,23,86183,26.7
"Noble County, OH",39121,Suppressed,14354,Suppressed
"Ottawa County, OH",39123,Suppressed,40769,Suppressed
"Paulding County, OH",39125,Suppressed,18760,Suppressed
"Perry County, OH",39127,Suppressed,36033,Suppressed
"Pickaway County, OH",39129,14,58086,Unreliable
"Pike County, OH",39131,14,28067,Unreliable
"Portage County, OH",39133,27,162927,16.6
"Preble County, OH",39135,10,40997,Unreliable
"Putnam County, OH",39137,Suppressed,33780,Suppressed
"Richland County, OH",39139,47,121099,38.8
"Ross County, OH",39141,32,76931,41.6
"Sandusky County, OH",39143,14,58799,Unreliable
"Scioto County, OH",39145,41,75502,54.3
"Seneca County, OH",39147,Suppressed,55207,Suppressed
"Shelby County, OH",39149,Suppressed,48627,Suppressed
"Stark County, OH",39151,59,371574,15.9
"Summit County, OH",39153,105,541918,19.4
"Trumbull County, OH",39155,74,198627,37.3
"Tuscarawas County, OH",39157,12,92176,Unreliable
"Union County, OH",39159,Suppressed,57835,Suppressed
"Van Wert County, OH",39161,Suppressed,28281,Suppressed
"Vinton County, OH",39163,Suppressed,13139,Suppressed
"Warren County, OH",39165,41,232173,17.7
"Washington County, OH",39167,13,60155,Unreliable
"Wayne County, OH",39169,14,115967,Unreliable
"Williams County, OH",39171,Suppressed,36804,Suppressed
"Wood County, OH",39173,10,130696,Unreliable
"Wyandot County, OH",39175,Suppressed,21935,Suppressed
"Adair County, OK",40001,Suppressed,22082,Suppressed
"Alfalfa County, OK",40003,Suppressed,5754,Suppressed
"Atoka County, OK",40005,Suppressed,13838,Suppressed
"Beaver County, OK",40007,Suppressed,5319,Suppressed
"Beckham County, OK",40009,Suppressed,21709,Suppressed
"Blaine County, OK",40011,Suppressed,9485,Suppressed
"Bryan County, OK",40013,Suppressed,47192,Suppressed
"Caddo County, OK",40015,Suppressed,28977,Suppressed
"Canadian County, OK",40017,13,144447,Unreliable
"Carter County, OK",40019,Suppressed,48177,Suppressed
"Cherokee County, OK",40021,Suppressed,48675,Suppressed
"Choctaw County, OK",40023,Suppressed,14668,Suppressed
"Cimarron County, OK",40025,Suppressed,2153,Suppressed
"Cleveland County, OK",40027,19,281669,Unreliable
"Coal County, OK",40029,Suppressed,5520,Suppressed
"Comanche County, OK",40031,Suppressed,120422,Suppressed
"Cotton County, OK",40033,Suppressed,5776,Suppressed
"Craig County, OK",40035,Suppressed,14306,Suppressed
"Creek County, OK",40037,Suppressed,71604,Suppressed
"Custer County, OK",40039,Suppressed,29036,Suppressed
"Delaware County, OK",40041,Suppressed,42733,Suppressed
"Dewey County, OK",40043,Suppressed,4894,Suppressed
"Ellis County, OK",40045,Suppressed,3952,Suppressed
"Garfield County, OK",40047,Suppressed,60913,Suppressed
"Garvin County, OK",40049,Suppressed,27811,Suppressed
"Grady County, OK",40051,Suppressed,55551,Suppressed
"Grant County, OK",40053,Suppressed,4326,Suppressed
"Greer County, OK",40055,Suppressed,5821,Suppressed
"Harmon County, OK",40057,Suppressed,2664,Suppressed
"Harper County, OK",40059,Suppressed,3797,Suppressed
"Haskell County, OK",40061,Suppressed,12668,Suppressed
"Hughes County, OK",40063,Suppressed,13335,Suppressed
"Jackson County, OK",40065,Suppressed,24949,Suppressed
"Jefferson County, OK",40067,Suppressed,6123,Suppressed
"Johnston County, OK",40069,Suppressed,10949,Suppressed
"Kay County, OK",40071,Suppressed,44161,Suppressed
"Kingfisher County, OK",40073,Suppressed,15816,Suppressed
"Kiowa County, OK",40075,Suppressed,8729,Suppressed
"Latimer County, OK",40077,Suppressed,10231,Suppressed
"Le Flore County, OK",40079,Suppressed,49980,Suppressed
"Lincoln County, OK",40081,Suppressed,34920,Suppressed
"Logan County, OK",40083,Suppressed,47291,Suppressed
"Love County, OK",40085,Suppressed,10134,Suppressed
"McClain County, OK",40087,Suppressed,39985,Suppressed
"McCurtain County, OK",40089,Suppressed,32703,Suppressed
"McIntosh County, OK",40091,Suppressed,19815,Suppressed
"Major County, OK",40093,Suppressed,7644,Suppressed
"Marshall County, OK",40095,Suppressed,16806,Suppressed
"Mayes County, OK",40097,Suppressed,41107,Suppressed
"Murray County, OK",40099,Suppressed,13953,Suppressed
"Muskogee County, OK",40101,Suppressed,68362,Suppressed
"Noble County, OK",40103,Suppressed,11289,Suppressed
"Nowata County, OK",40105,Suppressed,10218,Suppressed
"Okfuskee County, OK",40107,Suppressed,12098,Suppressed
"Oklahoma County, OK",40109,60,792582,7.6
"Okmulgee County, OK",40111,Suppressed,38335,Suppressed
"Osage County, OK",40113,Suppressed,47014,Suppressed
"Ottawa County, OK",40115,Suppressed,31175,Suppressed
"Pawnee County, OK",40117,Suppressed,16390,Suppressed
"Payne County, OK",40119,Suppressed,82040,Suppressed
"Pittsburg County, OK",40121,Suppressed,43877,Suppressed
"Pontotoc County, OK",40123,Suppressed,38247,Suppressed
"Pottawatomie County, OK",40125,11,72679,Unreliable
"Pushmataha County, OK",40127,Suppressed,11179,Suppressed
"Roger Mills County, OK",40129,Suppressed,3656,Suppressed
"Rogers County, OK",40131,Suppressed,91984,Suppressed
"Seminole County, OK",40133,Suppressed,24578,Suppressed
"Sequoyah County, OK",40135,Suppressed,41179,Suppressed
"Stephens County, OK",40137,Suppressed,43265,Suppressed
"Texas County, OK",40139,Suppressed,20455,Suppressed
"Tillman County, OK",40141,Suppressed,7348,Suppressed
"Tulsa County, OK",40143,62,648360,9.6
"Wagoner County, OK",40145,10,80110,Unreliable
"Washington County, OK",40147,Suppressed,51843,Suppressed
"Washita County, OK",40149,Suppressed,11127,Suppressed
"Woods County, OK",40151,Suppressed,8897,Suppressed
"Woodward County, OK",40153,Suppressed,20222,Suppressed
"Baker County, OR",41001,Suppressed,16006,Suppressed
"Benton County, OR",41003,Suppressed,92101,Suppressed
"Clackamas County, OR",41005,25,416075,6
"Clatsop County, OR",41007,10,39764,Unreliable
"Columbia County, OR",41009,Suppressed,52377,Suppressed
"Coos County, OR",41011,Suppressed,64389,Suppressed
"Crook County, OR",41013,Suppressed,23867,Suppressed
"Curry County, OR",41015,Suppressed,22813,Suppressed
"Deschutes County, OR",41017,Suppressed,191996,Suppressed
"Douglas County, OR",41019,10,110283,Unreliable
"Gilliam County, OR",41021,Suppressed,1894,Suppressed
"Grant County, OR",41023,Suppressed,7176,Suppressed
"Harney County, OR",41025,Suppressed,7329,Suppressed
"Hood River County, OR",41027,Suppressed,23428,Suppressed
"Jackson County, OR",41029,29,219564,13.2
"Jefferson County, OR",41031,Suppressed,24192,Suppressed
"Josephine County, OR",41033,Suppressed,87393,Suppressed
"Klamath County, OR",41035,Suppressed,67653,Suppressed
"Lake County, OR",41037,Suppressed,7879,Suppressed
"Lane County, OR",41039,39,379611,10.3
"Lincoln County, OR",41041,Suppressed,49388,Suppressed
"Linn County, OR",41043,Suppressed,127335,Suppressed
"Malheur County, OR",41045,Suppressed,30725,Suppressed
"Marion County, OR",41047,13,346868,Unreliable
"Morrow County, OR",41049,Suppressed,11372,Suppressed
"Multnomah County, OR",41051,122,811880,15
"Polk County, OR",41053,Suppressed,85234,Suppressed
"Sherman County, OR",41055,Suppressed,1708,Suppressed
"Tillamook County, OR",41057,Suppressed,26787,Suppressed
"Umatilla County, OR",41059,Suppressed,77516,Suppressed
"Union County, OR",41061,Suppressed,26461,Suppressed
"Wallowa County, OR",41063,Suppressed,7081,Suppressed
"Wasco County, OR",41065,Suppressed,26505,Suppressed
"Washington County, OR",41067,30,597695,5
"Wheeler County, OR",41069,Suppressed,1366,Suppressed
"Yamhill County, OR",41071,Suppressed,107002,Suppressed
"Adams County, PA",42001,11,102811,Unreliable
"Allegheny County, PA",42003,393,1218452,32.3
"Armstrong County, PA",42005,Suppressed,65263,Suppressed
"Beaver County, PA",42007,24,164742,14.6
"Bedford County, PA",42009,Suppressed,48176,Suppressed
"Berks County, PA",42011,77,420152,18.3
"Blair County, PA",42013,Suppressed,122492,Suppressed
"Bradford County, PA",42015,Suppressed,60833,Suppressed
"Bucks County, PA",42017,118,628195,18.8
"Butler County, PA",42019,37,187888,19.7
"Cambria County, PA",42021,22,131730,16.7
"Cameron County, PA",42023,Suppressed,4492,Suppressed
"Carbon County, PA",42025,12,64227,Unreliable
"Centre County, PA",42027,Suppressed,162805,Suppressed
"Chester County, PA",42029,111,522046,21.3
"Clarion County, PA",42031,Suppressed,38779,Suppressed
"Clearfield County, PA",42033,15,79388,Unreliable
"Clinton County, PA",42035,Suppressed,38684,Suppressed
"Columbia County, PA",42037,12,65456,Unreliable
"Crawford County, PA",42039,20,85063,23.5
"Cumberland County, PA",42041,28,251423,11.1
"Dauphin County, PA",42043,57,277097,20.6
"Delaware County, PA",42045,154,564751,27.3
"Elk County, PA",42047,Suppressed,30169,Suppressed
"Erie County, PA",42049,56,272061,20.6
"Fayette County, PA",42051,Suppressed,130441,Suppressed
"Forest County, PA",42053,Suppressed,7279,Suppressed
"Franklin County, PA",42055,19,154835,Unreliable
"Fulton County, PA",42057,Suppressed,14523,Suppressed
"Greene County, PA",42059,Suppressed,36506,Suppressed
"Huntingdon County, PA",42061,Suppressed,45168,Suppressed
"Indiana County, PA",42063,15,84501,Unreliable
"Jefferson County, PA",42065,Suppressed,43641,Suppressed
"Juniata County, PA",42067,Suppressed,24704,Suppressed
"Lackawanna County, PA",42069,84,210793,39.8
"Lancaster County, PA",42071,57,543557,10.5
"Lawrence County, PA",42073,34,86184,39.5
"Lebanon County, PA",42075,Suppressed,141314,Suppressed
"Lehigh County, PA",42077,38,368100,10.3
"Luzerne County, PA",42079,65,317646,20.5
"Lycoming County, PA",42081,Suppressed,113664,Suppressed
"Mc Kean County, PA",42083,Suppressed,40968,Suppressed
"Mercer County, PA",42085,25,110683,22.6
"Mifflin County, PA",42087,Suppressed,46222,Suppressed
"Monroe County, PA",42089,17,169507,Unreliable
"Montgomery County, PA",42091,173,828604,20.9
"Montour County, PA",42093,Suppressed,18240,Suppressed
"Northampton County, PA",42095,61,304807,20
"Northumberland County, PA",42097,16,91083,Unreliable
"Perry County, PA",42099,Suppressed,46139,Suppressed
"Philadelphia County, PA",42101,749,1584138,47.3
"Pike County, PA",42103,16,55933,Unreliable
"Potter County, PA",42105,Suppressed,16622,Suppressed
"Schuylkill County, PA",42107,46,142067,32.4
"Snyder County, PA",42109,Suppressed,40540,Suppressed
"Somerset County, PA",42111,Suppressed,73952,Suppressed
"Sullivan County, PA",42113,Suppressed,6071,Suppressed
"Susquehanna County, PA",42115,10,40589,Unreliable
"Tioga County, PA",42117,Suppressed,40763,Suppressed
"Union County, PA",42119,Suppressed,44785,Suppressed
"Venango County, PA",42121,Suppressed,51266,Suppressed
"Warren County, PA",42123,Suppressed,39498,Suppressed
"Washington County, PA",42125,70,207346,33.8
"Wayne County, PA",42127,14,51276,Unreliable
"Westmoreland County, PA",42129,18,350611,Unreliable
"Wyoming County, PA",42131,11,27046,Unreliable
"York County, PA",42133,66,448273,14.7
"Bristol County, RI",44001,Suppressed,48649,Suppressed
"Kent County, RI",44003,54,163861,33
"Newport County, RI",44005,14,82542,Unreliable
"Providence County, RI",44007,176,636084,27.7
"Washington County, RI",44009,16,126179,Unreliable
"Abbeville County, SC",45001,Suppressed,24541,Suppressed
"Aiken County, SC",45003,32,169401,18.9
"Allendale County, SC",45005,Suppressed,8903,Suppressed
"Anderson County, SC",45007,23,200482,11.5
"Bamberg County, SC",45009,Suppressed,14275,Suppressed
"Barnwell County, SC",45011,Suppressed,21112,Suppressed
"Beaufort County, SC",45013,18,188715,Unreliable
"Berkeley County, SC",45015,38,221091,17.2
"Calhoun County, SC",45017,Suppressed,14520,Suppressed
"Charleston County, SC",45019,78,405905,19.2
"Cherokee County, SC",45021,Suppressed,57078,Suppressed
"Chester County, SC",45023,Suppressed,32251,Suppressed
"Chesterfield County, SC",45025,Suppressed,45754,Suppressed
"Clarendon County, SC",45027,Suppressed,33700,Suppressed
"Colleton County, SC",45029,Suppressed,37660,Suppressed
"Darlington County, SC",45031,Suppressed,66802,Suppressed
"Dillon County, SC",45033,Suppressed,30599,Suppressed
"Dorchester County, SC",45035,34,160647,21.2
"Edgefield County, SC",45037,Suppressed,27052,Suppressed
"Fairfield County, SC",45039,Suppressed,22402,Suppressed
"Florence County, SC",45041,23,138159,16.6
"Georgetown County, SC",45043,16,62249,Unreliable
"Greenville County, SC",45045,117,514213,22.8
"Greenwood County, SC",45047,17,70741,Unreliable
"Hampton County, SC",45049,Suppressed,19351,Suppressed
"Horry County, SC",45051,78,344147,22.7
"Jasper County, SC",45053,Suppressed,28971,Suppressed
"Kershaw County, SC",45055,12,65592,Unreliable
"Lancaster County, SC",45057,14,95380,Unreliable
"Laurens County, SC",45059,16,66994,Unreliable
"Lee County, SC",45061,Suppressed,17142,Suppressed
"Lexington County, SC",45063,45,295032,15.3
"McCormick County, SC",45065,Suppressed,9410,Suppressed
"Marion County, SC",45067,Suppressed,31039,Suppressed
"Marlboro County, SC",45069,Suppressed,26398,Suppressed
"Newberry County, SC",45071,Suppressed,38520,Suppressed
"Oconee County, SC",45073,15,78374,Unreliable
"Orangeburg County, SC",45075,Suppressed,86934,Suppressed
"Pickens County, SC",45077,28,124937,22.4
"Richland County, SC",45079,50,414576,12.1
"Saluda County, SC",45081,Suppressed,20544,Suppressed
"Spartanburg County, SC",45083,67,313888,21.3
"Sumter County, SC",45085,22,106512,20.7
"Union County, SC",45087,Suppressed,27410,Suppressed
"Williamsburg County, SC",45089,Suppressed,30606,Suppressed
"York County, SC",45091,51,274118,18.6
"Aurora County, SD",46003,Suppressed,2801,Suppressed
"Beadle County, SD",46005,Suppressed,18883,Suppressed
"Bennett County, SD",46007,Suppressed,3468,Suppressed
"Bon Homme County, SD",46009,Suppressed,6980,Suppressed
"Brookings County, SD",46011,Suppressed,35232,Suppressed
"Brown County, SD",46013,Suppressed,39316,Suppressed
"Brule County, SD",46015,Suppressed,5229,Suppressed
"Buffalo County, SD",46017,Suppressed,2036,Suppressed
"Butte County, SD",46019,Suppressed,10222,Suppressed
"Campbell County, SD",46021,Suppressed,1377,Suppressed
"Charles Mix County, SD",46023,Suppressed,9338,Suppressed
"Clark County, SD",46025,Suppressed,3739,Suppressed
"Clay County, SD",46027,Suppressed,14041,Suppressed
"Codington County, SD",46029,Suppressed,28015,Suppressed
"Corson County, SD",46031,Suppressed,4165,Suppressed
"Custer County, SD",46033,Suppressed,8726,Suppressed
"Davison County, SD",46035,Suppressed,19790,Suppressed
"Day County, SD",46037,Suppressed,5505,Suppressed
"Deuel County, SD",46039,Suppressed,4337,Suppressed
"Dewey County, SD",46041,Suppressed,5904,Suppressed
"Douglas County, SD",46043,Suppressed,2935,Suppressed
"Edmunds County, SD",46045,Suppressed,3875,Suppressed
"Fall River County, SD",46047,Suppressed,6758,Suppressed
"Faulk County, SD",46049,Suppressed,2330,Suppressed
"Grant County, SD",46051,Suppressed,7147,Suppressed
"Gregory County, SD",46053,Suppressed,4212,Suppressed
"Haakon County, SD",46055,Suppressed,1918,Suppressed
"Hamlin County, SD",46057,Suppressed,6111,Suppressed
"Hand County, SD",46059,Suppressed,3262,Suppressed
"Hanson County, SD",46061,Suppressed,3376,Suppressed
"Harding County, SD",46063,Suppressed,1249,Suppressed
"Hughes County, SD",46065,Suppressed,17650,Suppressed
"Hutchinson County, SD",46067,Suppressed,7380,Suppressed
"Hyde County, SD",46069,Suppressed,1282,Suppressed
"Jackson County, SD",46071,Suppressed,3307,Suppressed
"Jerauld County, SD",46073,Suppressed,2043,Suppressed
"Jones County, SD",46075,Suppressed,928,Suppressed
"Kingsbury County, SD",46077,Suppressed,4919,Suppressed
"Lake County, SD",46079,Suppressed,13057,Suppressed
"Lawrence County, SD",46081,Suppressed,25741,Suppressed
"Lincoln County, SD",46083,Suppressed,58807,Suppressed
"Lyman County, SD",46085,Suppressed,3821,Suppressed
"McCook County, SD",46087,Suppressed,5546,Suppressed
"McPherson County, SD",46089,Suppressed,2407,Suppressed
"Marshall County, SD",46091,Suppressed,5112,Suppressed
"Meade County, SD",46093,Suppressed,28294,Suppressed
"Mellette County, SD",46095,Suppressed,2042,Suppressed
"Miner County, SD",46097,Suppressed,2213,Suppressed
"Minnehaha County, SD",46099,14,192876,Unreliable
"Moody County, SD",46101,Suppressed,6579,Suppressed
"Pennington County, SD",46103,Suppressed,111729,Suppressed
"Perkins County, SD",46105,Suppressed,2922,Suppressed
"Potter County, SD",46107,Suppressed,2207,Suppressed
"Roberts County, SD",46109,Suppressed,10447,Suppressed
"Sanborn County, SD",46111,Suppressed,2429,Suppressed
"Shannon County, SD",46113,Suppressed,14309,Suppressed
"Spink County, SD",46115,Suppressed,6495,Suppressed
"Stanley County, SD",46117,Suppressed,3022,Suppressed
"Sully County, SD",46119,Suppressed,1392,Suppressed
"Todd County, SD",46121,Suppressed,10283,Suppressed
"Tripp County, SD",46123,Suppressed,5478,Suppressed
"Turner County, SD",46125,Suppressed,8424,Suppressed
"Union County, SD",46127,Suppressed,15619,Suppressed
"Walworth County, SD",46129,Suppressed,5587,Suppressed
"Yankton County, SD",46135,Suppressed,22869,Suppressed
"Ziebach County, SD",46137,Suppressed,2742,Suppressed
"Anderson County, TN",47001,21,76482,27.5
"Bedford County, TN",47003,Suppressed,49038,Suppressed
"Benton County, TN",47005,Suppressed,16184,Suppressed
"Bledsoe County, TN",47007,Suppressed,14755,Suppressed
"Blount County, TN",47009,30,131349,22.8
"Bradley County, TN",47011,17,106727,Unreliable
"Campbell County, TN",47013,Suppressed,39583,Suppressed
"Cannon County, TN",47015,Suppressed,14462,Suppressed
"Carroll County, TN",47017,Suppressed,28020,Suppressed
"Carter County, TN",47019,15,56351,Unreliable
"Cheatham County, TN",47021,21,40439,51.9
"Chester County, TN",47023,Suppressed,17276,Suppressed
"Claiborne County, TN",47025,Suppressed,31756,Suppressed
"Clay County, TN",47027,Suppressed,7717,Suppressed
"Cocke County, TN",47029,Suppressed,35774,Suppressed
"Coffee County, TN",47031,13,55700,Unreliable
"Crockett County, TN",47033,Suppressed,14328,Suppressed
"Cumberland County, TN",47035,Suppressed,59673,Suppressed
"Davidson County, TN",47037,201,692587,29
"Decatur County, TN",47039,Suppressed,11706,Suppressed
"DeKalb County, TN",47041,Suppressed,20138,Suppressed
"Dickson County, TN",47043,10,53446,Unreliable
"Dyer County, TN",47045,Suppressed,37320,Suppressed
"Fayette County, TN",47047,Suppressed,40507,Suppressed
"Fentress County, TN",47049,Suppressed,18217,Suppressed
"Franklin County, TN",47051,Suppressed,41890,Suppressed
"Gibson County, TN",47053,Suppressed,49045,Suppressed
"Giles County, TN",47055,Suppressed,29503,Suppressed
"Grainger County, TN",47057,Suppressed,23145,Suppressed
"Greene County, TN",47059,19,69087,Unreliable
"Grundy County, TN",47061,Suppressed,13346,Suppressed
"Hamblen County, TN",47063,Suppressed,64569,Suppressed
"Hamilton County, TN",47065,42,364286,11.5
"Hancock County, TN",47067,Suppressed,6549,Suppressed
"Hardeman County, TN",47069,Suppressed,25220,Suppressed
"Hardin County, TN",47071,Suppressed,25776,Suppressed
"Hawkins County, TN",47073,11,56530,Unreliable
"Haywood County, TN",47075,Suppressed,17335,Suppressed
"Henderson County, TN",47077,Suppressed,27847,Suppressed
"Henry County, TN",47079,Suppressed,32358,Suppressed
"Hickman County, TN",47081,Suppressed,25063,Suppressed
"Houston County, TN",47083,Suppressed,8263,Suppressed
"Humphreys County, TN",47085,Suppressed,18486,Suppressed
"Jackson County, TN",47087,Suppressed,11758,Suppressed
"Jefferson County, TN",47089,Suppressed,54012,Suppressed
"Johnson County, TN",47091,Suppressed,17778,Suppressed
"Knox County, TN",47093,220,465289,47.3
"Lake County, TN",47095,Suppressed,7411,Suppressed
"Lauderdale County, TN",47097,Suppressed,25825,Suppressed
"Lawrence County, TN",47099,Suppressed,43734,Suppressed
"Lewis County, TN",47101,Suppressed,12086,Suppressed
"Lincoln County, TN",47103,Suppressed,34117,Suppressed
"Loudon County, TN",47105,Suppressed,53054,Suppressed
"McMinn County, TN",47107,Suppressed,53285,Suppressed
"McNairy County, TN",47109,Suppressed,25832,Suppressed
"Macon County, TN",47111,Suppressed,24265,Suppressed
"Madison County, TN",47113,Suppressed,97605,Suppressed
"Marion County, TN",47115,Suppressed,28575,Suppressed
"Marshall County, TN",47117,Suppressed,33683,Suppressed
"Maury County, TN",47119,18,94340,Unreliable
"Meigs County, TN",47121,Suppressed,12306,Suppressed
"Monroe County, TN",47123,Suppressed,46357,Suppressed
"Montgomery County, TN",47125,41,205950,19.9
"Moore County, TN",47127,Suppressed,6411,Suppressed
"Morgan County, TN",47129,Suppressed,21579,Suppressed
"Obion County, TN",47131,Suppressed,30267,Suppressed
"Overton County, TN",47133,Suppressed,22068,Suppressed
"Perry County, TN",47135,Suppressed,8064,Suppressed
"Pickett County, TN",47137,Suppressed,5082,Suppressed
"Polk County, TN",47139,Suppressed,16898,Suppressed
"Putnam County, TN",47141,Suppressed,78843,Suppressed
"Rhea County, TN",47143,Suppressed,33044,Suppressed
"Roane County, TN",47145,26,53140,48.9
"Robertson County, TN",47147,10,71012,Unreliable
"Rutherford County, TN",47149,69,324890,21.2
"Scott County, TN",47151,Suppressed,22039,Suppressed
"Sequatchie County, TN",47153,Suppressed,14876,Suppressed
"Sevier County, TN",47155,38,97892,38.8
"Shelby County, TN",47157,127,935764,13.6
"Smith County, TN",47159,Suppressed,19942,Suppressed
"Stewart County, TN",47161,Suppressed,13561,Suppressed
"Sullivan County, TN",47163,46,157668,29.2
"Sumner County, TN",47165,34,187149,18.2
"Tipton County, TN",47167,12,61581,Unreliable
"Trousdale County, TN",47169,Suppressed,11012,Suppressed
"Unicoi County, TN",47171,Suppressed,17761,Suppressed
"Union County, TN",47173,Suppressed,19688,Suppressed
"Van Buren County, TN",47175,Suppressed,5765,Suppressed
"Warren County, TN",47177,Suppressed,40878,Suppressed
"Washington County, TN",47179,11,128607,Unreliable
"Wayne County, TN",47181,Suppressed,16558,Suppressed
"Weakley County, TN",47183,Suppressed,33415,Suppressed
